timestep,Precip_mm,Precip_m,hourly_discharge_cmd,hourly_discharge_cms
07/10/2007 23,0,0,0,0
07/11/2007 00,0,0,0,0
07/11/2007 01,0,0,0,0
07/11/2007 02,0,0,0,0
07/11/2007 03,0,0,0,0
07/11/2007 04,0,0,0,0
07/11/2007 05,0,0,0,0
07/11/2007 06,0,0,0,0
07/11/2007 07,0,0,0,0
07/11/2007 08,0,0,0,0
07/11/2007 09,0,0,0,0
07/11/2007 10,0,0,0,0
07/11/2007 11,0,0,0,0
07/11/2007 12,0,0,0,0
07/11/2007 13,0,0,0,0
07/11/2007 14,2.3,0.0023,0,0
07/11/2007 15,3,0.003,0,0
07/11/2007 16,0.1,0.0001,0,0
07/11/2007 17,0,0,0,0
07/11/2007 18,0,0,0,0
07/11/2007 19,0,0,0,0
07/11/2007 20,0,0,0,0
07/11/2007 21,0,0,0,0
07/11/2007 22,0,0,0,0
07/11/2007 23,0,0,0,0
07/12/2007 00,0,0,0,0
07/12/2007 01,0,0,0,0
07/12/2007 02,0,0,0,0
07/12/2007 03,0,0,0,0
07/12/2007 04,0,0,0,0
07/12/2007 05,0,0,0,0
07/12/2007 06,0,0,0,0
07/12/2007 07,0,0,0,0
07/12/2007 08,0,0,0,0
07/12/2007 09,0,0,0,0
07/12/2007 10,0,0,0,0
07/12/2007 11,0,0,0,0
07/12/2007 12,0,0,0,0
07/12/2007 13,0,0,0,0
07/12/2007 14,0,0,0,0
07/12/2007 15,0,0,0,0
07/12/2007 16,0,0,0,0
07/12/2007 17,0,0,0,0
07/12/2007 18,0,0,0,0
07/12/2007 19,0,0,0,0
07/12/2007 20,0,0,0,0
07/12/2007 21,0,0,0,0
07/12/2007 22,0,0,0,0
07/12/2007 23,0,0,0,0
07/13/2007 00,0,0,0,0
07/13/2007 01,0,0,0,0
07/13/2007 02,0,0,0,0
07/13/2007 03,0,0,0,0
07/13/2007 04,0,0,0,0
07/13/2007 05,0,0,0,0
07/13/2007 06,0,0,0,0
07/13/2007 07,0,0,0,0
07/13/2007 08,0,0,0,0
07/13/2007 09,0,0,0,0
07/13/2007 10,0,0,0,0
07/13/2007 11,0,0,0,0
07/13/2007 12,0,0,0,0
07/13/2007 13,0,0,0,0
07/13/2007 14,0,0,0,0
07/13/2007 15,0,0,0,0
07/13/2007 16,0,0,0,0
07/13/2007 17,0,0,0,0
07/13/2007 18,0,0,0,0
07/13/2007 19,0,0,0,0
07/13/2007 20,0,0,0,0
07/13/2007 21,0,0,0,0
07/13/2007 22,0,0,0,0
07/13/2007 23,0,0,0,0
07/14/2007 00,0,0,0,0
07/14/2007 01,0,0,0,0
07/14/2007 02,0,0,0,0
07/14/2007 03,0,0,0,0
07/14/2007 04,0,0,0,0
07/14/2007 05,0,0,0,0
07/14/2007 06,0,0,0,0
07/14/2007 07,0,0,0,0
07/14/2007 08,0,0,0,0
07/14/2007 09,0,0,0,0
07/14/2007 10,0,0,0,0
07/14/2007 11,0,0,0,0
07/14/2007 12,0,0,0,0
07/14/2007 13,0,0,0,0
07/14/2007 14,0,0,0,0
07/14/2007 15,0,0,0,0
07/14/2007 16,0,0,0,0
07/14/2007 17,0,0,0,0
07/14/2007 18,0,0,0,0
07/14/2007 19,0,0,0,0
07/14/2007 20,0,0,0,0
07/14/2007 21,0,0,0,0
07/14/2007 22,0,0,0,0
07/14/2007 23,0,0,0,0
07/15/2007 00,0,0,0,0
07/15/2007 01,0,0,0,0
07/15/2007 02,0,0,0,0
07/15/2007 03,0,0,0,0
07/15/2007 04,0,0,0,0
07/15/2007 05,0,0,0,0
07/15/2007 06,0,0,0,0
07/15/2007 07,0,0,0,0
07/15/2007 08,0,0,0,0
07/15/2007 09,0,0,0,0
07/15/2007 10,0,0,0,0
07/15/2007 11,0,0,0,0
07/15/2007 12,0,0,0,0
07/15/2007 13,0,0,0,0
07/15/2007 14,0,0,0,0
07/15/2007 15,0,0,0,0
07/15/2007 16,0,0,0,0
07/15/2007 17,0,0,0,0
07/15/2007 18,0,0,0,0
07/15/2007 19,0,0,0,0
07/15/2007 20,0,0,0,0
07/15/2007 21,0,0,0,0
07/15/2007 22,0,0,0,0
07/15/2007 23,0,0,0,0
07/16/2007 00,0,0,0,0
07/16/2007 01,0,0,0,0
07/16/2007 02,0,0,0,0
07/16/2007 03,0,0,0,0
07/16/2007 04,0,0,0,0
07/16/2007 05,0,0,0,0
07/16/2007 06,0,0,0,0
07/16/2007 07,0,0,0,0
07/16/2007 08,0,0,0,0
07/16/2007 09,0,0,0,0
07/16/2007 10,0,0,0,0
07/16/2007 11,0,0,0,0
07/16/2007 12,0,0,0,0
07/16/2007 13,0,0,0,0
07/16/2007 14,0,0,0,0
07/16/2007 15,0,0,0,0
07/16/2007 16,0,0,0,0
07/16/2007 17,0,0,0,0
07/16/2007 18,0,0,0,0
07/16/2007 19,0,0,0,0
07/16/2007 20,0,0,0,0
07/16/2007 21,0,0,0,0
07/16/2007 22,0,0,0,0
07/16/2007 23,0,0,0,0
07/17/2007 00,0,0,0,0
07/17/2007 01,0,0,0,0
07/17/2007 02,0,0,0,0
07/17/2007 03,0,0,0,0
07/17/2007 04,0,0,0,0
07/17/2007 05,0,0,0,0
07/17/2007 06,0,0,0,0
07/17/2007 07,0,0,0,0
07/17/2007 08,0,0,0,0
07/17/2007 09,0,0,0,0
07/17/2007 10,0,0,0,0
07/17/2007 11,0,0,0,0
07/17/2007 12,0,0,0,0
07/17/2007 13,0,0,0,0
07/17/2007 14,0,0,0,0
07/17/2007 15,0,0,0,0
07/17/2007 16,0,0,0,0
07/17/2007 17,0,0,0,0
07/17/2007 18,0,0,0,0
07/17/2007 19,0,0,0,0
07/17/2007 20,0,0,0,0
07/17/2007 21,0,0,0,0
07/17/2007 22,0,0,0,0
07/17/2007 23,0,0,0,0
07/18/2007 00,0,0,0,0
07/18/2007 01,0.3,0.0003,0,0
07/18/2007 02,0,0,0,0
07/18/2007 03,0,0,0,0
07/18/2007 04,0.1,0.0001,0,0
07/18/2007 05,0.7,0.0007,0.29,3.36E-06
07/18/2007 06,0,0,2.17,2.51E-05
07/18/2007 07,2.7,0.0027,3.83,4.43E-05
07/18/2007 08,10.2,0.0102,4.5,5.21E-05
07/18/2007 09,3.6,0.0036,4.64,5.37E-05
07/18/2007 10,2.5,0.0025,4.64,5.37E-05
07/18/2007 11,0.1,0.0001,4.52,5.23E-05
07/18/2007 12,0,0,2.99,3.46E-05
07/18/2007 13,0,0,0.98,1.13E-05
07/18/2007 14,0,0,0.21,2.43E-06
07/18/2007 15,0,0,0.01,1.16E-07
07/18/2007 16,0,0,0,0
07/18/2007 17,0,0,0,0
07/18/2007 18,0,0,0,0
07/18/2007 19,0,0,0,0
07/18/2007 20,0,0,0,0
07/18/2007 21,0,0,0,0
07/18/2007 22,0,0,0,0
07/18/2007 23,0,0,0,0
07/19/2007 00,0,0,0,0
07/19/2007 01,0,0,0,0
07/19/2007 02,0,0,0,0
07/19/2007 03,0,0,0,0
07/19/2007 04,0,0,0,0
07/19/2007 05,0,0,0,0
07/19/2007 06,0,0,0,0
07/19/2007 07,0.3,0.0003,0,0
07/19/2007 08,0,0,0,0
07/19/2007 09,0.3,0.0003,0,0
07/19/2007 10,0.1,0.0001,0,0
07/19/2007 11,0,0,0,0
07/19/2007 12,0.3,0.0003,0,0
07/19/2007 13,0,0,0,0
07/19/2007 14,0.5,0.0005,0,0
07/19/2007 15,0,0,0,0
07/19/2007 16,0,0,0,0
07/19/2007 17,0,0,0,0
07/19/2007 18,0,0,0,0
07/19/2007 19,0,0,0.01,1.16E-07
07/19/2007 20,0,0,0.32,3.70E-06
07/19/2007 21,3.2,0.0032,0.41,4.75E-06
07/19/2007 22,5.2,0.0052,0.44,5.09E-06
07/19/2007 23,0,0,0.44,5.09E-06
07/20/2007 00,0.1,0.0001,0.44,5.09E-06
07/20/2007 01,0,0,0.44,5.09E-06
07/20/2007 02,0,0,0.18,2.08E-06
07/20/2007 03,0,0,0.03,3.47E-07
07/20/2007 04,0,0,0,0
07/20/2007 05,0,0,0,0
07/20/2007 06,0,0,0,0
07/20/2007 07,0,0,0,0
07/20/2007 08,0,0,0,0
07/20/2007 09,0,0,0,0
07/20/2007 10,0,0,0,0
07/20/2007 11,0,0,0,0
07/20/2007 12,0,0,0,0
07/20/2007 13,0,0,0,0
07/20/2007 14,0,0,0,0
07/20/2007 15,0,0,0,0
07/20/2007 16,0,0,0,0
07/20/2007 17,0,0,0,0
07/20/2007 18,0,0,0,0
07/20/2007 19,0,0,0,0
07/20/2007 20,0,0,0,0
07/20/2007 21,0,0,0,0
07/20/2007 22,0,0,0,0
07/20/2007 23,0,0,0,0
07/21/2007 00,0,0,0,0
07/21/2007 01,0,0,0,0
07/21/2007 02,0,0,0,0
07/21/2007 03,0,0,0,0
07/21/2007 04,0,0,0,0
07/21/2007 05,0,0,0,0
07/21/2007 06,0,0,0,0
07/21/2007 07,0,0,0,0
07/21/2007 08,0,0,0,0
07/21/2007 09,0,0,0,0
07/21/2007 10,0,0,0,0
07/21/2007 11,0,0,0,0
07/21/2007 12,0,0,0,0
07/21/2007 13,0,0,0,0
07/21/2007 14,0,0,0,0
07/21/2007 15,0,0,0,0
07/21/2007 16,0,0,0,0
07/21/2007 17,0,0,0,0
07/21/2007 18,0,0,0,0
07/21/2007 19,0,0,0,0
07/21/2007 20,0,0,0,0
07/21/2007 21,0,0,0,0
07/21/2007 22,0,0,0,0
07/21/2007 23,0,0,0,0
07/22/2007 00,0,0,0,0
07/22/2007 01,0,0,0,0
07/22/2007 02,0,0,0,0
07/22/2007 03,0,0,0,0
07/22/2007 04,0,0,0,0
07/22/2007 05,0,0,0,0
07/22/2007 06,0,0,0,0
07/22/2007 07,0,0,0,0
07/22/2007 08,0,0,0,0
07/22/2007 09,0,0,0,0
07/22/2007 10,0,0,0,0
07/22/2007 11,0,0,0,0
07/22/2007 12,0,0,0,0
07/22/2007 13,0,0,0,0
07/22/2007 14,0,0,0,0
07/22/2007 15,0,0,0,0
07/22/2007 16,0,0,0,0
07/22/2007 17,0,0,0,0
07/22/2007 18,0,0,0,0
07/22/2007 19,0,0,0,0
07/22/2007 20,0,0,0,0
07/22/2007 21,0,0,0,0
07/22/2007 22,0,0,0,0
07/22/2007 23,0,0,0,0
07/23/2007 00,0,0,0,0
07/23/2007 01,0,0,0,0
07/23/2007 02,0,0,0,0
07/23/2007 03,0,0,0,0
07/23/2007 04,0,0,0,0
07/23/2007 05,0,0,0,0
07/23/2007 06,0,0,0,0
07/23/2007 07,0,0,0,0
07/23/2007 08,0,0,0,0
07/23/2007 09,0,0,0,0
07/23/2007 10,0,0,0,0
07/23/2007 11,0,0,0,0
07/23/2007 12,0,0,0,0
07/23/2007 13,0,0,0,0
07/23/2007 14,0,0,0,0
07/23/2007 15,0,0,0,0
07/23/2007 16,0,0,0,0
07/23/2007 17,0,0,0,0
07/23/2007 18,0,0,0,0
07/23/2007 19,0,0,0,0
07/23/2007 20,0,0,0,0
07/23/2007 21,0,0,0,0
07/23/2007 22,0,0,0,0
07/23/2007 23,0,0,0,0
07/24/2007 00,0,0,0,0
07/24/2007 01,0,0,0,0
07/24/2007 02,0,0,0,0
07/24/2007 03,0,0,0,0
07/24/2007 04,0,0,0,0
07/24/2007 05,0,0,0,0
07/24/2007 06,0,0,0,0
07/24/2007 07,0,0,0,0
07/24/2007 08,0,0,0,0
07/24/2007 09,0,0,0,0
07/24/2007 10,0,0,0,0
07/24/2007 11,0,0,0,0
07/24/2007 12,0,0,0,0
07/24/2007 13,0,0,0,0
07/24/2007 14,0,0,0,0
07/24/2007 15,0,0,0,0
07/24/2007 16,0,0,0.17,1.97E-06
07/24/2007 17,0,0,2.62,3.03E-05
07/24/2007 18,5.9,0.0059,3.63,4.20E-05
07/24/2007 19,1.9,0.0019,3.89,4.50E-05
07/24/2007 20,8.2,0.0082,3.91,4.53E-05
07/24/2007 21,0.3,0.0003,3.91,4.53E-05
07/24/2007 22,0,0,3.91,4.53E-05
07/24/2007 23,0,0,1.59,1.84E-05
07/25/2007 00,0,0,0.34,3.94E-06
07/25/2007 01,0,0,0.03,3.47E-07
07/25/2007 02,0,0,0,0
07/25/2007 03,0,0,0,0
07/25/2007 04,0,0,0,0
07/25/2007 05,0,0,0,0
07/25/2007 06,0,0,0,0
07/25/2007 07,0,0,0,0
07/25/2007 08,0,0,0,0
07/25/2007 09,0,0,0,0
07/25/2007 10,0,0,0,0
07/25/2007 11,0,0,0,0
07/25/2007 12,0,0,0,0
07/25/2007 13,0,0,0,0
07/25/2007 14,0,0,0,0
07/25/2007 15,0,0,0,0
07/25/2007 16,0,0,0,0
07/25/2007 17,0,0,0,0
07/25/2007 18,0,0,0,0
07/25/2007 19,0,0,0,0
07/25/2007 20,0,0,0,0
07/25/2007 21,0,0,0,0
07/25/2007 22,0,0,0,0
07/25/2007 23,0,0,0,0
07/26/2007 00,0,0,0,0
07/26/2007 01,0,0,0,0
07/26/2007 02,0,0,0,0
07/26/2007 03,0,0,0,0
07/26/2007 04,0,0,0,0
07/26/2007 05,0,0,0,0
07/26/2007 06,0,0,0,0
07/26/2007 07,0.1,0.0001,0,0
07/26/2007 08,0,0,0,0
07/26/2007 09,0,0,0,0
07/26/2007 10,0,0,0,0
07/26/2007 11,0,0,0,0
07/26/2007 12,0,0,0,0
07/26/2007 13,0,0,0,0
07/26/2007 14,0,0,0,0
07/26/2007 15,0,0,0,0
07/26/2007 16,0,0,0,0
07/26/2007 17,0,0,0,0
07/26/2007 18,0,0,0,0
07/26/2007 19,0,0,0,0
07/26/2007 20,0,0,0,0
07/26/2007 21,0,0,0,0
07/26/2007 22,0,0,0,0
07/26/2007 23,0,0,0,0
07/27/2007 00,0,0,0,0
07/27/2007 01,0,0,0,0
07/27/2007 02,0,0,0,0
07/27/2007 03,0,0,0,0
07/27/2007 04,0,0,0,0
07/27/2007 05,0,0,0,0
07/27/2007 06,0,0,0,0
07/27/2007 07,0,0,0,0
07/27/2007 08,0.2,0.0002,0,0
07/27/2007 09,0,0,0,0
07/27/2007 10,0,0,0,0
07/27/2007 11,0,0,0,0
07/27/2007 12,0,0,0,0
07/27/2007 13,0,0,0,0
07/27/2007 14,0,0,0,0
07/27/2007 15,1.2,0.0012,0,0
07/27/2007 16,0,0,0,0
07/27/2007 17,0,0,0,0
07/27/2007 18,0,0,0,0
07/27/2007 19,0,0,0,0
07/27/2007 20,0,0,0,0
07/27/2007 21,0,0,0,0
07/27/2007 22,0,0,0,0
07/27/2007 23,0,0,0,0
07/28/2007 00,0,0,0,0
07/28/2007 01,0,0,0.2,2.31E-06
07/28/2007 02,0,0,0.56,6.48E-06
07/28/2007 03,0.2,0.0002,0.71,8.22E-06
07/28/2007 04,8.6,0.0086,0.72,8.33E-06
07/28/2007 05,0,0,0.72,8.33E-06
07/28/2007 06,0,0,0.72,8.33E-06
07/28/2007 07,0,0,0.59,6.83E-06
07/28/2007 08,0,0,0.22,2.55E-06
07/28/2007 09,0,0,0.02,2.31E-07
07/28/2007 10,0,0,0,0
07/28/2007 11,0,0,0,0
07/28/2007 12,0,0,0,0
07/28/2007 13,0,0,0,0
07/28/2007 14,0,0,0,0
07/28/2007 15,0,0,0,0
07/28/2007 16,0,0,0,0
07/28/2007 17,0,0,0,0
07/28/2007 18,0,0,0,0
07/28/2007 19,0,0,0,0
07/28/2007 20,0,0,0,0
07/28/2007 21,0,0,0,0
07/28/2007 22,0,0,0,0
07/28/2007 23,0,0,0,0
07/29/2007 00,0,0,0,0
07/29/2007 01,0,0,0,0
07/29/2007 02,0,0,0,0
07/29/2007 03,0,0,0,0
07/29/2007 04,0,0,0,0
07/29/2007 05,0.2,0.0002,0,0
07/29/2007 06,0,0,0,0
07/29/2007 07,0,0,0,0
07/29/2007 08,0,0,0,0
07/29/2007 09,0,0,0,0
07/29/2007 10,0,0,0,0
07/29/2007 11,0,0,0,0
07/29/2007 12,0,0,0,0
07/29/2007 13,0,0,0,0
07/29/2007 14,0,0,0,0
07/29/2007 15,0,0,0,0
07/29/2007 16,0,0,0,0
07/29/2007 17,0,0,0,0
07/29/2007 18,0,0,0,0
07/29/2007 19,0,0,0,0
07/29/2007 20,0,0,0,0
07/29/2007 21,0,0,0,0
07/29/2007 22,0,0,0,0
07/29/2007 23,0,0,0,0
07/30/2007 00,0,0,0,0
07/30/2007 01,0,0,0,0
07/30/2007 02,0,0,0,0
07/30/2007 03,0,0,0,0
07/30/2007 04,0,0,0,0
07/30/2007 05,0,0,0,0
07/30/2007 06,0,0,0,0
07/30/2007 07,0,0,0,0
07/30/2007 08,0,0,0,0
07/30/2007 09,0,0,0,0
07/30/2007 10,0,0,0,0
07/30/2007 11,0,0,0,0
07/30/2007 12,0,0,0,0
07/30/2007 13,0,0,0,0
07/30/2007 14,0,0,0,0
07/30/2007 15,0,0,0,0
07/30/2007 16,0,0,0,0
07/30/2007 17,0,0,0,0
07/30/2007 18,0,0,0,0
07/30/2007 19,0,0,0,0
07/30/2007 20,0,0,0,0
07/30/2007 21,0,0,0,0
07/30/2007 22,0,0,0,0
07/30/2007 23,0,0,0,0
07/31/2007 00,0,0,0,0
07/31/2007 01,0,0,0,0
07/31/2007 02,0,0,0,0
07/31/2007 03,0,0,0,0
07/31/2007 04,0,0,0,0
07/31/2007 05,0,0,0,0
07/31/2007 06,0,0,0,0
07/31/2007 07,0,0,0,0
07/31/2007 08,0,0,0,0
07/31/2007 09,0,0,0,0
07/31/2007 10,0,0,0,0
07/31/2007 11,0,0,0,0
07/31/2007 12,0,0,0,0
07/31/2007 13,0,0,0,0
07/31/2007 14,0,0,0,0
07/31/2007 15,0,0,0,0
07/31/2007 16,0,0,0,0
07/31/2007 17,0,0,0,0
07/31/2007 18,0,0,0,0
07/31/2007 19,0,0,0,0
07/31/2007 20,0,0,0,0
07/31/2007 21,0,0,0,0
07/31/2007 22,0,0,0,0
07/31/2007 23,0,0,0,0
08/01/2007 00,0,0,0,0
08/01/2007 01,0,0,0,0
08/01/2007 02,0,0,0,0
08/01/2007 03,0,0,0,0
08/01/2007 04,0,0,0,0
08/01/2007 05,0,0,0,0
08/01/2007 06,0,0,0,0
08/01/2007 07,0,0,0,0
08/01/2007 08,0,0,0,0
08/01/2007 09,0,0,0,0
08/01/2007 10,0,0,0,0
08/01/2007 11,0,0,0,0
08/01/2007 12,0,0,0,0
08/01/2007 13,0,0,0,0
08/01/2007 14,0,0,0,0
08/01/2007 15,0,0,0,0
08/01/2007 16,0,0,0,0
08/01/2007 17,0,0,0,0
08/01/2007 18,0,0,0,0
08/01/2007 19,0,0,0,0
08/01/2007 20,0,0,0,0
08/01/2007 21,0,0,0,0
08/01/2007 22,0,0,0,0
08/01/2007 23,0,0,0,0
08/02/2007 00,0,0,0,0
08/02/2007 01,0,0,0,0
08/02/2007 02,0,0,0,0
08/02/2007 03,0,0,0,0
08/02/2007 04,0,0,0,0
08/02/2007 05,0,0,0,0
08/02/2007 06,0,0,0,0
08/02/2007 07,0,0,0,0
08/02/2007 08,0,0,0,0
08/02/2007 09,0,0,0,0
08/02/2007 10,0,0,0,0
08/02/2007 11,0,0,0,0
08/02/2007 12,0,0,0,0
08/02/2007 13,0,0,0,0
08/02/2007 14,0,0,0,0
08/02/2007 15,0,0,0,0
08/02/2007 16,0,0,0,0
08/02/2007 17,0,0,0,0
08/02/2007 18,0,0,0,0
08/02/2007 19,0,0,0,0
08/02/2007 20,0,0,0,0
08/02/2007 21,0,0,0,0
08/02/2007 22,0,0,0,0
08/02/2007 23,0,0,0,0
08/03/2007 00,0,0,0,0
08/03/2007 01,0,0,0,0
08/03/2007 02,0,0,0,0
08/03/2007 03,0,0,0,0
08/03/2007 04,0,0,0,0
08/03/2007 05,0,0,0,0
08/03/2007 06,0,0,0,0
08/03/2007 07,0,0,0,0
08/03/2007 08,0,0,0,0
08/03/2007 09,0,0,0,0
08/03/2007 10,0,0,0,0
08/03/2007 11,0,0,0,0
08/03/2007 12,0,0,0,0
08/03/2007 13,0,0,0,0
08/03/2007 14,0,0,0,0
08/03/2007 15,0,0,0,0
08/03/2007 16,0,0,0,0
08/03/2007 17,0,0,0,0
08/03/2007 18,0,0,0,0
08/03/2007 19,0,0,0,0
08/03/2007 20,0,0,0,0
08/03/2007 21,0,0,0,0
08/03/2007 22,0,0,0,0
08/03/2007 23,0,0,0,0
08/04/2007 00,0,0,0,0
08/04/2007 01,0,0,0,0
08/04/2007 02,0,0,0,0
08/04/2007 03,0,0,0,0
08/04/2007 04,0,0,0,0
08/04/2007 05,0,0,0,0
08/04/2007 06,0,0,0,0
08/04/2007 07,0,0,0,0
08/04/2007 08,0,0,0,0
08/04/2007 09,0,0,0,0
08/04/2007 10,0,0,0,0
08/04/2007 11,0,0,0,0
08/04/2007 12,0,0,0,0
08/04/2007 13,0,0,0,0
08/04/2007 14,0,0,0,0
08/04/2007 15,0,0,0,0
08/04/2007 16,0,0,0,0
08/04/2007 17,0,0,0,0
08/04/2007 18,0,0,0,0
08/04/2007 19,0,0,0,0
08/04/2007 20,0,0,0,0
08/04/2007 21,0,0,0,0
08/04/2007 22,0,0,0,0
08/04/2007 23,0,0,0,0
08/05/2007 00,0,0,0,0
08/05/2007 01,0,0,0,0
08/05/2007 02,0,0,0,0
08/05/2007 03,0,0,0,0
08/05/2007 04,0,0,0,0
08/05/2007 05,0,0,0,0
08/05/2007 06,0,0,0,0
08/05/2007 07,0,0,0,0
08/05/2007 08,0,0,0,0
08/05/2007 09,0,0,0,0
08/05/2007 10,0,0,0,0
08/05/2007 11,0,0,0,0
08/05/2007 12,0,0,0,0
08/05/2007 13,0,0,0,0
08/05/2007 14,0,0,0,0
08/05/2007 15,0,0,0,0
08/05/2007 16,0,0,0,0
08/05/2007 17,0,0,0,0
08/05/2007 18,0.3,0.0003,0,0
08/05/2007 19,0.3,0.0003,0,0
08/05/2007 20,0.5,0.0005,0,0
08/05/2007 21,0,0,0,0
08/05/2007 22,0,0,0,0
08/05/2007 23,0,0,0,0
08/06/2007 00,0,0,0,0
08/06/2007 01,0,0,0,0
08/06/2007 02,0,0,0,0
08/06/2007 03,0,0,0,0
08/06/2007 04,0,0,0,0
08/06/2007 05,0.2,0.0002,0,0
08/06/2007 06,0,0,0,0
08/06/2007 07,0,0,0,0
08/06/2007 08,0,0,0,0
08/06/2007 09,0,0,0,0
08/06/2007 10,0,0,0,0
08/06/2007 11,0,0,0,0
08/06/2007 12,0,0,0,0
08/06/2007 13,0,0,0,0
08/06/2007 14,0,0,0,0
08/06/2007 15,0,0,0,0
08/06/2007 16,0,0,0,0
08/06/2007 17,0,0,0,0
08/06/2007 18,0,0,0,0
08/06/2007 19,0,0,0,0
08/06/2007 20,0,0,0,0
08/06/2007 21,0,0,0,0
08/06/2007 22,0,0,0,0
08/06/2007 23,0,0,0,0
08/07/2007 00,0,0,0,0
08/07/2007 01,0,0,0,0
08/07/2007 02,0,0,0,0
08/07/2007 03,0,0,0,0
08/07/2007 04,0,0,0,0
08/07/2007 05,0,0,0,0
08/07/2007 06,0,0,0,0
08/07/2007 07,0,0,0,0
08/07/2007 08,0,0,0,0
08/07/2007 09,0,0,0,0
08/07/2007 10,0,0,0,0
08/07/2007 11,0,0,0,0
08/07/2007 12,0,0,0,0
08/07/2007 13,0,0,0,0
08/07/2007 14,0,0,0,0
08/07/2007 15,0,0,0,0
08/07/2007 16,0.2,0.0002,0,0
08/07/2007 17,0,0,0,0
08/07/2007 18,0,0,0,0
08/07/2007 19,0,0,0,0
08/07/2007 20,0,0,0,0
08/07/2007 21,0,0,0,0
08/07/2007 22,0,0,0,0
08/07/2007 23,0,0,0,0
08/08/2007 00,0,0,0,0
08/08/2007 01,0,0,0,0
08/08/2007 02,0.1,0.0001,0,0
08/08/2007 03,4.9,0.0049,0,0
08/08/2007 04,3.6,0.0036,0,0
08/08/2007 05,0,0,0,0
08/08/2007 06,4.6,0.0046,0,0
08/08/2007 07,0.1,0.0001,0,0
08/08/2007 08,0,0,0,0
08/08/2007 09,0,0,0,0
08/08/2007 10,0,0,0,0
08/08/2007 11,0,0,0,0
08/08/2007 12,0,0,0,0
08/08/2007 13,0,0,0,0
08/08/2007 14,0,0,0,0
08/08/2007 15,0,0,0,0
08/08/2007 16,0,0,0,0
08/08/2007 17,0,0,0,0
08/08/2007 18,0,0,0,0
08/08/2007 19,0,0,0,0
08/08/2007 20,0,0,0,0
08/08/2007 21,0,0,0,0
08/08/2007 22,0,0,0,0
08/08/2007 23,0,0,0,0
08/09/2007 00,0,0,0,0
08/09/2007 01,0,0,0,0
08/09/2007 02,0,0,0,0
08/09/2007 03,0,0,0,0
08/09/2007 04,0,0,0,0
08/09/2007 05,0,0,0,0
08/09/2007 06,0,0,0,0
08/09/2007 07,0,0,0,0
08/09/2007 08,0,0,0.22,2.55E-06
08/09/2007 09,0,0,2.54,2.94E-05
08/09/2007 10,0,0,4.77,5.52E-05
08/09/2007 11,12.2,0.0122,5.55,6.42E-05
08/09/2007 12,3.2,0.0032,5.75,6.66E-05
08/09/2007 13,1.7,0.0017,5.75,6.66E-05
08/09/2007 14,0,0,5.69,6.59E-05
08/09/2007 15,0,0,3.73,4.32E-05
08/09/2007 16,0,0,1.28,1.48E-05
08/09/2007 17,1.7,0.0017,0.27,0.000003125
08/09/2007 18,0.2,0.0002,0.01,1.16E-07
08/09/2007 19,0.9,0.0009,0,0
08/09/2007 20,0.8,0.0008,0,0
08/09/2007 21,0,0,0,0
08/09/2007 22,0,0,0,0
08/09/2007 23,0,0,0,0
08/10/2007 00,0,0,0,0
08/10/2007 01,0,0,0,0
08/10/2007 02,0,0,0,0
08/10/2007 03,0,0,0,0
08/10/2007 04,0,0,0,0
08/10/2007 05,0,0,0,0
08/10/2007 06,0,0,0,0
08/10/2007 07,0,0,0,0
08/10/2007 08,0,0,0,0
08/10/2007 09,0,0,0,0
08/10/2007 10,0,0,0,0
08/10/2007 11,0,0,0,0
08/10/2007 12,0,0,0,0
08/10/2007 13,0,0,0,0
08/10/2007 14,0,0,0,0
08/10/2007 15,0,0,0,0
08/10/2007 16,0,0,0,0
08/10/2007 17,0,0,0,0
08/10/2007 18,0,0,0,0
08/10/2007 19,0,0,0,0
08/10/2007 20,0,0,0,0
08/10/2007 21,0,0,0,0
08/10/2007 22,0,0,0,0
08/10/2007 23,0,0,0,0
08/11/2007 00,0,0,0,0
08/11/2007 01,0,0,0,0
08/11/2007 02,0,0,0,0
08/11/2007 03,0,0,0,0
08/11/2007 04,0,0,0,0
08/11/2007 05,0,0,0,0
08/11/2007 06,0,0,0,0
08/11/2007 07,0,0,0,0
08/11/2007 08,0,0,0,0
08/11/2007 09,0,0,0,0
08/11/2007 10,0,0,0,0
08/11/2007 11,0,0,0,0
08/11/2007 12,0,0,0,0
08/11/2007 13,0,0,0,0
08/11/2007 14,0,0,0,0
08/11/2007 15,0,0,0,0
08/11/2007 16,0,0,0,0
08/11/2007 17,0,0,0,0
08/11/2007 18,0,0,0,0
08/11/2007 19,0,0,0,0
08/11/2007 20,0,0,0,0
08/11/2007 21,0,0,0,0
08/11/2007 22,0,0,0,0
08/11/2007 23,0,0,0,0
08/12/2007 00,0,0,0,0
08/12/2007 01,0,0,0,0
08/12/2007 02,0,0,0,0
08/12/2007 03,0,0,0,0
08/12/2007 04,0,0,0,0
08/12/2007 05,0,0,0,0
08/12/2007 06,0,0,0,0
08/12/2007 07,0,0,0,0
08/12/2007 08,0,0,0,0
08/12/2007 09,0,0,0,0
08/12/2007 10,0,0,0,0
08/12/2007 11,0,0,0,0
08/12/2007 12,0,0,0,0
08/12/2007 13,0,0,0,0
08/12/2007 14,0,0,0,0
08/12/2007 15,0,0,0,0
08/12/2007 16,0,0,0,0
08/12/2007 17,0,0,0,0
